,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
10700,8,2,-1,-1,-2,-2,-3,-1,True,8,-3,0.0,3.5456210417116734,3.3166247903554,0.0
10701,-5,-5,1,-1,-2,-1,0,-3,True,1,-5,-2.0,2.2038926600773587,2.8722813232690143,-16.0
10702,2,-3,-2,-4,1,-3,-2,1,True,2,-4,-1.25,2.2519832529192065,2.449489742783178,-10.0
10703,5,-3,-2,-2,-4,-3,1,-3,True,5,-4,-1.375,2.9730936268953445,3.1024184114977142,-11.0
10704,0,0,-8,-7,5,0,1,1,True,5,-8,-1.0,4.342481186734475,4.183300132670378,-8.0
10705,-12,-2,-1,2,-22,-4,-2,4,True,4,-22,-4.625,8.467374361124502,9.17196816392207,-37.0
10706,22,7,-2,-1,-6,-3,0,2,True,22,-6,2.375,8.798335881615015,8.565920849505908,19.0
10707,-7,-1,9,0,3,6,2,-7,True,9,-7,0.625,5.680480361981471,5.350233639758174,5.0
10708,30,9,9,27,37,-6,-30,4,True,37,-30,10.0,21.751847212199177,22.67156809750927,80.0
10709,0,-4,-3,2,3,0,-1,0,True,3,-4,-0.375,2.326094212561969,2.207940216581962,-3.0
10710,-25,-1,1,-6,-15,6,-1,-9,True,6,-25,-6.25,9.953463144626024,11.213830746002902,-50.0
10711,11,0,-7,-12,21,0,3,1,True,21,-12,2.125,10.204165815979275,9.778803607803972,17.0
10712,16,-2,-4,-1,-24,-5,-7,-13,True,16,-24,-5.0,11.313708498984761,11.704699910719626,-40.0
10713,5,-6,-6,-10,-6,-3,2,-9,True,5,-10,-4.125,5.221863378417434,6.393355926272211,-33.0
10714,-26,-3,2,-6,-28,-6,1,-3,True,2,-28,-8.625,11.71003842863037,13.941843493598686,-69.0
10715,-21,-4,2,1,1,-1,-10,0,True,2,-21,-4.0,7.892129895390362,8.396427811873332,-32.0
10716,-28,4,3,13,11,6,-4,2,True,13,-28,0.875,12.811127975318957,12.015614840697916,7.0
10717,-5,0,1,-11,-37,5,13,2,True,13,-37,-4.0,15.052289811567825,14.637281168304447,-32.0
10718,30,-21,-7,-14,-27,0,0,0,True,30,-27,-4.875,17.42278885335443,17.011025836204,-39.0
10719,10,-4,2,1,10,2,5,-4,True,10,-4,2.75,5.4182232195751086,5.766281297335398,22.0
10720,11,13,1,7,10,-3,0,-1,True,13,-3,4.75,6.2048368229954285,7.5,38.0
10721,6,-1,0,-5,-9,-4,1,0,True,6,-9,-1.5,4.503966505838413,4.47213595499958,-12.0
10722,-7,-14,-6,1,6,-3,-3,-6,True,6,-14,-4.0,5.903993805649092,6.819090848492928,-32.0
10723,-10,-1,7,3,10,0,3,1,True,10,-10,1.625,5.950690236074659,5.798706752371601,13.0
10724,4,0,0,-8,-5,-2,1,1,True,4,-8,-1.125,3.7961446607992015,3.724916106437835,-9.0
10725,-5,6,-6,2,-2,-4,0,-4,True,6,-6,-1.625,4.0686080455816125,4.138236339311712,-13.0
10726,-8,0,1,-4,6,-6,-3,0,True,6,-8,-1.75,4.432026302139591,4.5,-14.0
10727,5,-1,-5,-2,0,-2,1,-1,True,5,-5,-0.625,2.8753881725529062,2.7613402542968153,-5.0
10728,8,9,0,-2,-2,0,-2,0,True,9,-2,1.375,4.50198368975912,4.430011286667337,11.0
10729,-8,11,1,5,9,2,2,-2,True,11,-8,2.5,6.023762469230862,6.164414002968976,20.0
10730,-3,17,5,-3,4,3,2,3,True,17,-3,3.5,6.233549779791836,6.800735254367722,28.0
10731,-8,-5,-8,-5,-7,-1,0,0,True,0,-8,-4.25,3.4537764010675946,5.338539126015656,-34.0
10732,-4,-10,2,8,3,1,-1,2,True,8,-10,0.125,5.330170192940773,4.987484335815001,1.0
10733,-1,-5,3,3,4,0,-2,2,True,4,-5,0.5,3.070597894314954,2.9154759474226504,4.0
10734,5,5,-6,-1,3,1,-1,0,True,5,-6,0.75,3.6547425158474374,3.5,6.0
10735,0,4,2,3,2,1,2,-2,True,4,-2,1.5,1.8516401995451028,2.29128784747792,12.0
10736,8,21,8,3,5,1,-2,-2,True,21,-2,5.25,7.478540728549349,8.74642784226795,42.0
10737,9,-1,3,2,1,-2,1,-1,True,9,-2,1.5,3.4641016151377544,3.570714214271425,12.0
10738,1,2,-3,-2,-14,-4,0,1,True,2,-14,-2.375,5.1530157605591915,5.373546315051169,-19.0
10739,-5,-16,-3,3,2,0,1,0,True,3,-16,-2.25,6.1353775061406886,6.164414002968976,-18.0
10740,-11,-16,-2,0,1,-1,-2,1,True,1,-16,-3.75,6.273527146441853,6.96419413859206,-30.0
10741,8,-20,-6,-5,-10,-2,-1,-1,True,8,-20,-4.625,8.105333341166702,8.881159834165805,-37.0
10742,3,4,-1,2,3,2,-2,-1,True,4,-2,1.25,2.2519832529192065,2.449489742783178,10.0
10743,9,-1,0,-4,-2,-1,-1,1,True,9,-4,0.125,3.8706773124535783,3.6228441865473595,1.0
10744,10,5,-9,-3,1,-2,1,2,True,10,-9,0.625,5.629958132298016,5.303300858899107,5.0
10745,9,7,4,5,6,0,-2,-2,True,9,-2,3.375,4.2067123233504535,5.18411033833193,27.0
10746,-10,8,-2,0,0,-1,1,-2,True,8,-10,-0.75,4.920801328471382,4.663689526544408,-6.0
10747,-15,12,2,-5,-2,-1,0,12,True,12,-15,0.375,8.830749846821778,8.268917704270613,3.0
10748,-3,-2,5,-1,2,0,-1,-4,True,5,-4,-0.5,2.8784916685156974,2.7386127875258306,-4.0
10749,-9,-7,1,0,0,-1,-2,-2,True,1,-9,-2.5,3.585685828003181,4.183300132670378,-20.0
10750,1,-10,-6,-7,-2,2,0,0,True,2,-10,-2.75,4.367084676466506,4.924428900898052,-22.0
10751,-34,-8,0,7,-5,1,1,1,True,7,-34,-4.625,12.682242929162243,12.732831578246843,-37.0
10752,-6,-6,0,3,1,-2,-1,-4,True,3,-6,-1.875,3.2705394924123103,3.588175023601831,-15.0
10753,-23,32,4,0,1,-2,-4,-9,True,32,-23,-0.125,15.449803512389035,14.452508432794634,-1.0
10754,-10,-8,0,-2,-4,-1,0,-3,True,0,-10,-3.5,3.7032803990902057,4.924428900898052,-28.0
10755,6,-6,-6,-5,-4,0,0,-1,True,6,-6,-2.0,4.105745103771404,4.330127018922194,-16.0
10756,7,3,13,4,2,-1,-1,1,True,13,-1,3.5,4.6598589800857395,5.5901699437494745,28.0
10757,14,11,-5,-3,1,-1,-1,2,True,14,-5,2.25,6.734771180756096,6.689544080129826,18.0
10758,3,-7,-6,-2,-3,0,1,1,True,3,-7,-1.625,3.543101950067402,3.69120576505835,-13.0
10759,16,-4,1,4,-2,0,-2,-4,True,16,-4,1.125,6.577830732305077,6.254998001598402,9.0
10760,-3,-6,-3,-2,-6,0,5,-1,True,5,-6,-2.0,3.5456210417116734,3.872983346207417,-16.0
10761,1,8,1,-6,0,-1,0,4,True,8,-6,0.875,4.0155946010522525,3.856812155135378,7.0
10762,-5,-14,3,17,23,4,3,1,True,23,-14,4.0,11.625096005747958,11.586630226256467,32.0
10763,10,-7,-4,-2,-2,-5,-4,-3,True,10,-7,-2.125,5.166858675387645,5.2796780204857185,-17.0
10764,-21,-7,-2,-3,-15,-18,-11,-3,True,-2,-21,-10.0,7.387247699341654,12.155245781143218,-80.0
10765,0,-4,1,0,4,0,-2,-3,True,4,-4,-0.5,2.5071326821120348,2.3979157616563596,-4.0
10766,-2,-2,-8,-7,-10,4,-2,-2,True,4,-10,-3.625,4.470139019889969,5.533985905294664,-29.0
10767,9,-2,1,1,18,6,4,1,True,18,-2,4.75,6.363961030678928,7.615773105863909,38.0
10768,18,3,1,-1,7,2,8,-3,True,18,-3,4.375,6.631903411324901,7.591113225344488,35.0
10769,-18,6,2,20,15,-14,-2,3,True,20,-18,1.5,12.983506020002014,12.237238250520416,12.0
10770,7,-5,0,2,6,-1,-2,2,True,7,-5,1.125,4.0155946010522525,3.9210967853395307,9.0
10771,-7,-15,-3,-8,-12,-8,-3,-7,True,-3,-15,-7.875,4.086126352846736,8.753570700005799,-63.0
10772,-3,1,0,-1,2,2,0,-4,True,2,-4,-0.375,2.1998376563477846,2.091650066335189,-3.0
10773,-19,1,-1,-5,12,13,-7,1,True,13,-19,-0.625,10.336309095334064,9.68891118753805,-5.0
11147,17,16,4,1,6,3,2,10,True,17,1,7.375,6.2777953363991,9.427353817482402,59.0
11148,-11,-3,6,8,9,3,-1,0,True,9,-11,1.375,6.610327417868843,6.334429729659964,11.0
11149,-15,2,1,-5,-3,-1,-2,-3,True,2,-15,-3.25,5.257647491307984,5.894913061275798,-26.0
11150,13,-10,-8,-5,-5,-1,2,0,True,13,-10,-1.75,7.206148168652336,6.96419413859206,-14.0
11151,5,4,1,1,-2,-2,-3,-7,True,5,-7,-0.375,3.9256482631170977,3.69120576505835,-3.0
11152,6,-4,-3,-2,-7,-3,-3,-8,True,6,-8,-3.0,4.208834246473209,4.949747468305833,-24.0
11153,7,9,5,1,0,1,1,1,True,9,0,3.125,3.399054490379851,4.458138625031752,25.0
11154,3,2,0,-1,1,1,1,6,True,6,-1,1.625,2.1339098923270936,2.57390753524675,13.0
11155,0,-4,-6,-1,-1,-4,-1,-5,True,0,-6,-2.75,2.2519832529192065,3.4641016151377544,-22.0
11156,10,9,6,4,0,-1,1,-1,True,10,-1,3.5,4.440077219405729,5.431390245600108,28.0
11157,-1,2,-1,-1,-1,-1,-4,-12,True,2,-12,-2.375,4.2067123233504535,4.596194077712559,-19.0
11158,-2,-3,-2,1,0,-2,-6,-7,True,1,-7,-2.625,2.7222627143085005,3.6571847095819483,-21.0
11159,-1,2,0,-2,2,0,-1,3,True,3,-2,0.375,1.7677669529663689,1.695582495781317,3.0
11160,-11,-6,-7,0,-3,0,-4,-7,True,0,-11,-4.75,3.770183777256185,5.916079783099616,-38.0
11161,8,-1,-2,1,1,0,-2,2,True,8,-2,0.875,3.2265638511757806,3.142451272494134,7.0
11162,-14,-13,-10,-12,-6,-4,3,7,True,7,-14,-6.125,7.735585673643962,9.48024261292927,-49.0
11163,-9,13,2,1,0,-1,1,-1,True,13,-9,0.75,6.017830648521585,5.678908345800274,6.0
11164,9,8,-2,-3,-4,-1,1,3,True,9,-4,1.375,4.926241685388278,4.808846015417836,11.0
11165,-2,-6,-4,-3,0,1,1,3,True,3,-6,-1.25,3.011881234615431,3.082207001484488,-10.0
11166,1,-5,1,0,0,1,-1,3,True,3,-5,0.0,2.3299294900428698,2.179449471770337,0.0
11167,11,-1,2,3,0,-1,-2,-1,True,11,-2,1.375,4.240535680446853,4.198213905936666,11.0
11168,10,-9,0,0,2,-3,-2,-1,True,10,-9,-0.375,5.31675249968034,4.987484335815001,-3.0
11169,-5,-4,2,-1,2,2,2,6,True,6,-5,0.5,3.625307868699863,3.427827300200522,4.0
11170,26,19,1,-3,-1,-2,-2,-7,True,26,-7,3.875,11.861552536300994,11.75265927354316,31.0
11171,4,-8,-1,-1,-3,-1,-1,-2,True,4,-8,-1.625,3.2923070504261465,3.48209706929603,-13.0
11172,3,7,1,2,1,0,0,1,True,7,0,1.875,2.295181287579947,2.850438562747845,15.0
11173,-12,-3,1,4,5,1,-5,-9,True,5,-12,-2.25,6.112048990080401,6.144102863722254,-18.0
11174,-7,-5,2,14,9,2,-2,-2,True,14,-7,1.375,7.089982873241453,6.773108592072033,11.0
11175,-8,-21,-3,-2,-10,-4,0,0,True,0,-21,-6.0,7.030545599636732,8.902246907382429,-48.0
11176,-8,-6,-7,-18,-3,-10,-2,1,True,1,-18,-6.625,5.804862493757158,8.565920849505908,-53.0
11177,-3,0,-1,-8,-7,-2,0,4,True,4,-8,-2.125,3.9074105418879577,4.227883631321941,-17.0
11178,-14,-8,-6,-6,-9,-2,-2,-5,True,-2,-14,-6.5,3.9279220242478625,7.466592261534039,-52.0
11179,10,4,-4,-5,16,-5,-2,-7,True,16,-7,0.875,8.322731351116479,7.834219807996199,7.0
11180,-10,-6,-2,0,-2,3,1,-5,True,3,-10,-2.625,4.2067123233504535,4.7302219821061255,-21.0
11181,0,1,-7,-4,-14,-2,-2,-3,True,1,-14,-3.875,4.764076885549662,5.905505905508858,-31.0
11182,-2,-3,-1,5,0,0,0,1,True,5,-3,0.0,2.390457218668787,2.23606797749979,0.0
11183,-2,-1,-2,-1,4,2,0,1,True,4,-2,0.125,2.100170061141308,1.9685019685029528,1.0
11184,-13,-8,1,0,-2,0,-2,-3,True,1,-13,-3.375,4.779046527738113,5.60133912560202,-27.0
11185,5,11,-1,1,-2,-2,-1,-1,True,11,-2,1.25,4.5591352563522705,4.444097208657794,10.0
11186,-17,-1,4,-1,-2,-1,-1,-1,True,4,-17,-2.5,6.141195788629908,6.264982043070834,-20.0
11187,-20,-16,-4,-1,-1,1,1,2,True,2,-20,-4.75,8.447315719040152,9.219544457292887,-38.0
11188,-11,-3,0,1,1,1,2,0,True,2,-11,-1.125,4.257346591481601,4.138236339311712,-9.0
11189,22,0,-4,-3,-4,-1,1,-1,True,22,-4,1.25,8.581541653039805,8.12403840463596,10.0
11190,22,5,-2,-3,-4,3,1,0,True,22,-4,2.75,8.345229603962801,8.276472678623424,22.0
11191,16,4,0,2,-4,0,-1,0,True,16,-4,2.125,6.057757718118856,6.051859218455102,17.0
11192,-6,5,-2,-3,-10,-4,-4,-2,True,5,-10,-3.25,4.234214381508266,5.123475382979799,-26.0
11193,7,2,2,2,1,1,1,1,True,7,1,2.125,2.03100960115899,2.850438562747845,17.0
11194,2,-3,0,0,4,1,1,-1,True,4,-3,0.5,2.0701966780270626,2.0,4.0
11195,-13,-1,-1,1,-1,0,-1,-6,True,1,-13,-2.75,4.621378891320518,5.123475382979799,-22.0
11196,3,-4,2,1,6,0,-4,-10,True,6,-10,-0.75,5.035587637718447,4.769696007084728,-6.0
11197,0,4,2,0,3,1,1,2,True,4,0,1.625,1.4078859531733587,2.091650066335189,13.0
11198,1,2,0,-1,-1,-1,1,3,True,3,-1,0.5,1.5118578920369088,1.5,4.0
11199,-9,-1,0,-2,-1,-2,-1,-3,True,0,-9,-2.375,2.8252686345094435,3.553167600887974,-19.0
11200,-3,1,-2,2,0,0,3,0,True,3,-3,0.125,1.9594095320493146,1.8371173070873836,1.0
11201,-2,-4,0,0,0,0,0,2,True,2,-4,-0.5,1.7728105208558367,1.7320508075688772,-4.0
11202,-1,-9,-1,-1,0,-1,-2,4,True,4,-9,-1.375,3.583194903195431,3.6228441865473595,-11.0
11203,1,-12,1,0,0,-1,-4,-1,True,1,-12,-2.0,4.342481186734475,4.527692569068709,-16.0
11204,-2,-10,-7,-2,-1,-1,-2,-3,True,-1,-10,-3.5,3.251373336211726,4.636809247747852,-28.0
11205,-9,-1,-3,-1,-1,-2,-2,-1,True,-1,-9,-2.5,2.7255405754769875,3.570714214271425,-20.0
11206,7,9,10,1,0,-1,0,3,True,10,-1,3.625,4.405759217854998,5.488624600025037,29.0
11207,0,-12,-7,-4,0,-2,0,2,True,2,-12,-2.875,4.642582409453969,5.208166663999915,-23.0
11208,-7,2,-1,0,0,0,1,0,True,2,-7,-0.625,2.7222627143085005,2.622022120425379,-5.0
11209,-1,4,1,1,-1,1,1,-1,True,4,-1,0.625,1.6850180160122068,1.695582495781317,5.0
11210,10,0,0,-2,0,0,0,5,True,10,-2,1.625,3.9256482631170977,4.0155946010522525,13.0
11211,-2,-13,-6,-4,-2,-1,-2,-8,True,-1,-13,-4.75,4.0970372570571385,6.103277807866851,-38.0
11212,10,-19,-10,-4,-1,-2,-1,5,True,10,-19,-2.75,8.843884085303566,8.717797887081348,-22.0
11213,-7,2,1,1,2,-1,0,0,True,2,-7,-0.25,2.9154759474226504,2.7386127875258306,-2.0
11214,3,15,5,0,3,2,3,5,True,15,0,4.5,4.535573676110727,6.18465843842649,36.0
11215,5,28,-2,-6,-4,-5,-1,12,True,28,-6,3.375,11.612031937360735,11.374313166077325,27.0
11216,-20,-22,-13,-4,-2,-1,-3,-1,True,-1,-22,-8.25,8.77903346453518,11.640446726822816,-66.0
11217,-9,2,13,3,-1,2,2,7,True,13,-9,2.375,6.2777953363991,6.334429729659964,19.0
11218,-5,2,4,3,1,-3,-3,-8,True,4,-8,-1.125,4.257346591481601,4.138236339311712,-9.0
11219,7,-1,-7,0,-1,-2,-2,-5,True,7,-7,-1.375,4.103569874424672,4.077376607575022,-11.0
11220,1,12,1,0,-4,0,-1,-6,True,12,-6,0.375,5.31675249968034,4.987484335815001,3.0
11447,-1,1,1,3,2,5,-2,3,True,5,-2,1.5,2.2677868380553634,2.598076211353316,12.0
11448,-3,3,1,2,2,0,5,-6,True,5,-6,0.5,3.505098327538656,3.3166247903554,4.0
11449,-21,-4,2,3,2,1,-5,0,True,3,-21,-2.75,7.923743703939085,7.905694150420948,-22.0
11450,11,0,-3,-4,-3,0,-4,-8,True,11,-8,-1.375,5.604526232048012,5.4198708471697,-11.0
11451,8,-5,0,-2,-3,9,2,1,True,9,-5,1.25,5.007137762377681,4.847679857416329,10.0
11452,2,4,-2,-2,-1,-1,-2,-14,True,4,-14,-2.0,5.31843156256751,5.361902647381804,-16.0
11453,4,5,-1,-5,-6,-4,1,5,True,5,-6,-0.125,4.54933276112317,4.257346591481601,-1.0
11454,7,3,5,4,3,1,3,5,True,7,1,3.875,1.807721533549109,4.227883631321941,31.0
11455,-6,-2,1,0,-1,1,-1,7,True,7,-6,-0.125,3.6425069859723185,3.409545424246464,-1.0
11456,0,-15,-3,0,0,0,-6,-12,True,0,-15,-4.5,6.0,7.19374728496908,-36.0
11457,12,1,2,1,12,0,-2,-4,True,12,-4,2.75,6.017830648521585,6.264982043070834,22.0
11458,5,23,8,12,17,1,1,9,True,23,1,9.5,7.671840904055744,11.905880899790658,76.0
11459,-16,3,-8,-10,-34,-4,1,-4,True,3,-34,-9.0,11.77163661397295,14.221462653327892,-72.0
11460,-10,2,-1,-6,-17,-1,-2,13,True,13,-17,-2.75,8.811518435709996,8.689073598491383,-22.0
11461,2,7,7,-4,-15,0,2,6,True,7,-15,0.625,7.366672053434789,6.919176251549024,5.0
11462,-2,-6,-3,-1,-7,-5,2,7,True,7,-7,-1.875,4.611708700997618,4.703721930556695,-15.0
11463,-2,-11,-11,-5,-6,-16,-4,-5,True,-2,-16,-7.5,4.69041575982343,8.689073598491383,-60.0
11464,-11,-20,-13,0,7,0,-1,-2,True,7,-20,-5.0,8.815570640309435,9.643650760992955,-40.0
11465,3,1,-3,1,13,4,-2,-6,True,13,-6,1.375,5.730557190560593,5.533985905294664,11.0
11466,2,8,-5,-6,-8,-5,1,0,True,8,-8,-1.625,5.31675249968034,5.232112384114087,-13.0
11467,-9,15,22,7,12,1,-5,1,True,22,-9,5.5,10.474458731327633,11.236102527122116,44.0
11468,-8,-24,-9,-3,4,1,-2,-5,True,4,-24,-5.75,8.548182764273854,9.848857801796104,-46.0
11469,1,4,-1,1,-12,0,-17,-3,True,4,-17,-3.375,7.269063606427289,7.591113225344488,-27.0
11470,-22,5,6,-5,24,5,-2,-2,True,24,-22,1.125,12.922157051248947,12.139810542178983,9.0
11471,-12,-19,0,5,14,0,5,-4,True,14,-19,-1.375,10.363914042759824,9.79157801378307,-11.0
11472,7,12,3,0,-9,-4,-2,1,True,12,-9,1.0,6.502746672423452,6.164414002968976,8.0
11473,0,-7,-6,-1,1,-1,-1,-9,True,1,-9,-3.0,3.7416573867739413,4.6097722286464435,-24.0
11474,5,-1,5,0,-4,-1,3,7,True,7,-4,1.75,3.8078865529319543,3.968626966596886,14.0
11475,-6,-30,-8,-1,-5,-3,2,-1,True,2,-30,-6.5,10.014275524755362,11.40175425099138,-52.0
11476,-5,-2,2,3,-10,-2,-3,-3,True,3,-10,-2.5,4.035556254807296,4.527692569068709,-20.0
11477,13,14,-4,-5,-5,-1,0,-12,True,14,-12,0.0,9.071147352221454,8.48528137423857,0.0
11478,-14,0,1,-4,-7,3,-1,-1,True,3,-14,-2.875,5.436319658424385,5.841660722773962,-23.0
11479,3,4,-9,-6,-4,-4,-2,-4,True,4,-9,-2.75,4.367084676466506,4.924428900898052,-22.0
11480,8,-2,0,-4,-10,-3,-6,-10,True,8,-10,-3.375,5.829420456369815,6.41287766919033,-27.0
11481,-4,-3,-1,-2,-6,5,9,11,True,11,-6,1.125,6.356942211921883,6.051859218455102,9.0
11482,-10,11,-3,8,7,2,-2,2,True,11,-10,1.875,6.8334785118143575,6.661456297237114,15.0
11483,-6,-3,-2,1,4,-5,-5,-4,True,4,-6,-2.5,3.4226138716316967,4.06201920231798,-20.0
11484,-6,-1,1,1,3,2,-2,10,True,10,-6,1.0,4.59813626840888,4.415880433163924,8.0
11485,25,-3,-2,9,7,-5,-17,6,True,25,-17,2.5,12.351980754981305,11.821590417536889,20.0
11486,25,21,7,5,4,-2,-3,-27,True,25,-27,3.75,15.970955781399827,15.402921800749363,30.0
11487,-6,2,10,-1,-5,-4,5,2,True,10,-6,0.375,5.475595205741825,5.135659646043535,3.0
11488,17,-8,-5,-2,-1,7,3,13,True,17,-8,3.0,8.766820567180718,8.73212459828649,24.0
11489,-5,-5,-7,-1,3,1,1,-2,True,3,-7,-1.875,3.5228843701879127,3.7914377220257753,-15.0
11490,-4,-6,9,-1,-2,-3,4,2,True,9,-6,-0.125,4.882549100038392,4.568916720624267,-1.0
11491,-31,-1,-4,-5,1,4,2,4,True,4,-31,-3.75,11.510864433221338,11.40175425099138,-30.0
11492,3,10,-4,-2,4,5,4,16,True,16,-4,4.5,6.324555320336759,7.433034373659253,36.0
11493,-8,-3,0,0,1,-2,-3,-12,True,1,-12,-3.375,4.470139019889969,5.373546315051169,-27.0
11494,2,4,1,1,-3,-5,6,4,True,6,-5,1.25,3.693623849670827,3.6742346141747673,10.0
11495,6,7,-1,-1,3,5,9,0,True,9,-1,3.5,3.854496446637726,5.024937810560445,28.0
11496,-9,-6,2,-9,-6,-1,-7,-17,True,2,-17,-6.625,5.680480361981471,8.492643875731515,-53.0
11497,32,23,4,3,-1,0,-4,-8,True,32,-8,6.125,13.932874793092774,14.400520823914668,49.0
11498,17,-5,-2,-1,-1,-4,0,-5,True,17,-5,-0.125,7.180081575342402,6.7175144212722016,-1.0
11499,3,-1,3,2,-4,4,3,13,True,13,-4,2.875,4.882549100038392,5.3967582862307255,23.0
11500,-8,0,-2,5,6,15,3,8,True,15,-8,3.375,6.926914382114366,7.305819598101229,27.0
11501,-23,-21,-5,-7,7,10,12,2,True,12,-23,-3.125,13.431705561309565,12.947007376224052,-25.0
11502,3,-5,-7,-10,-11,-34,-18,7,True,7,-34,-9.375,12.70475164203198,15.136875503220603,-75.0
11503,-1,4,-3,-6,-4,-5,-1,-3,True,4,-6,-2.375,3.113908889391045,3.758324094593227,-19.0
11504,-35,3,-2,-2,2,2,4,6,True,6,-35,-2.75,13.317550182264862,12.757350822173073,-22.0
11505,24,-3,-1,-1,-2,-3,-3,4,True,24,-3,1.875,9.234059624177068,8.838834764831844,15.0
11506,-1,-1,2,4,-2,-7,-29,-10,True,4,-29,-5.5,10.515294982615968,11.269427669584644,-44.0
11507,-7,-4,-1,-2,-2,-12,-10,5,True,5,-12,-4.125,5.436319658424385,6.547900426854397,-33.0
11508,-2,-8,-5,-4,-2,-2,4,-5,True,4,-8,-3.0,3.505098327538656,4.444097208657794,-24.0
11509,10,-11,-1,1,1,-8,-13,-6,True,10,-13,-3.375,7.5769858311675815,7.850159234053791,-27.0
11510,-13,-33,-8,1,1,20,14,4,True,20,-33,-1.75,16.524873027392026,15.556349186104045,-14.0
11511,24,8,25,7,0,4,3,3,True,25,0,9.25,9.7357955137582,12.98075498574717,74.0
11512,14,50,25,7,3,7,3,10,True,50,3,14.875,15.887438883775896,21.026768653314278,119.0
11513,-17,-26,-11,-5,-2,-5,1,-8,True,1,-26,-9.125,8.773946823245673,12.272937708633577,-73.0
11514,-5,-8,-9,-8,-6,-5,2,2,True,2,-9,-4.625,4.34042460069124,6.154266812545585,-37.0
11515,2,5,-1,2,3,-3,-2,-5,True,5,-5,0.125,3.399054490379851,3.181980515339464,1.0
11516,-6,-6,5,2,1,-5,-1,-8,True,5,-8,-2.25,4.652188425123938,4.898979485566356,-18.0
11517,-15,6,-9,-4,-9,3,-1,-1,True,6,-15,-3.75,6.943650748294136,7.5,-30.0
11518,10,6,-4,0,-3,-21,-3,3,True,10,-21,-1.5,9.273618495495704,8.803408430829505,-12.0
11519,9,-1,-8,-4,0,3,-2,-3,True,9,-8,-0.75,5.063877678504601,4.795831523312719,-6.0
11520,-5,13,3,0,0,2,3,0,True,13,-5,2.0,5.1269595556932455,5.196152422706632,16.0
11521,-16,2,-9,0,-1,1,-2,-19,True,2,-19,-5.5,8.159131606453506,9.40744386111339,-44.0
11522,-3,-23,-11,-5,-2,1,-2,-6,True,1,-23,-6.375,7.595816517756901,9.545941546018392,-51.0
11523,4,1,-2,0,2,4,-3,2,True,4,-3,1.0,2.5634797778466227,2.598076211353316,8.0
11524,1,-5,-2,-2,4,2,5,-5,True,5,-5,-0.25,3.845219666769934,3.605551275463989,-2.0
11525,-7,2,6,2,-4,-6,-2,2,True,6,-7,-0.875,4.580626906564522,4.373213921133975,-7.0
11526,-2,-7,-5,-1,0,0,0,-2,True,0,-7,-2.125,2.5877458475338284,3.2210246816812815,-17.0
11527,-26,2,-1,-4,-3,1,-1,10,True,10,-26,-2.75,10.33371735077529,10.04987562112089,-22.0
11528,8,-3,0,-2,-4,0,-4,-8,True,8,-8,-1.625,4.657942525560891,4.650268809434569,-13.0
11529,9,-5,3,0,1,10,4,1,True,10,-5,2.875,4.882549100038392,5.3967582862307255,23.0
11530,3,1,5,2,3,1,-1,0,True,5,-1,1.75,1.9086270308410553,2.5,14.0
11531,-15,-6,-4,-2,-7,0,0,-11,True,0,-15,-5.625,5.31675249968034,7.508328708840604,-45.0
11532,2,-7,-2,-1,-1,-1,-7,-16,True,2,-16,-4.125,5.718079098038831,6.754628043053148,-33.0
11533,11,2,2,1,4,-3,-1,11,True,11,-3,3.375,5.1530157605591915,5.88430114796991,27.0
11534,-3,5,-6,-3,-6,-3,0,10,True,10,-6,-0.75,5.599744892148467,5.291502622129181,-6.0
11535,-5,-4,-4,-1,3,-2,2,-2,True,3,-5,-1.625,2.8753881725529062,3.142451272494134,-13.0
11536,0,-1,2,1,1,4,0,8,True,8,-1,1.875,2.900123150094541,3.29772648956823,15.0
11537,6,14,4,-2,0,1,-2,0,True,14,-2,2.625,5.370222128951997,5.667892024377317,21.0
11538,-15,0,-3,0,-1,0,-2,1,True,1,-15,-2.5,5.209880722517277,5.477225575051661,-20.0
11539,7,10,-1,5,8,-4,-4,-4,True,10,-4,2.125,5.986592162013855,5.989574275355469,17.0
11540,1,0,-6,-1,7,1,-1,-1,True,7,-6,0.0,3.585685828003181,3.3541019662496847,0.0
11541,0,-1,-1,-3,-2,-1,-1,4,True,4,-3,-0.625,2.0658792662827956,2.03100960115899,-5.0
11542,-4,-10,-2,-1,-9,-1,-1,-1,True,-1,-10,-3.625,3.77728171346236,5.062114182829147,-29.0
11543,3,-12,3,2,1,0,0,-5,True,3,-12,-1.0,5.1269595556932455,4.898979485566356,-8.0
11544,-5,-1,-2,0,-4,-5,-4,1,True,1,-5,-2.5,2.3299294900428698,3.3166247903554,-20.0
11545,0,1,-3,-2,-5,-3,-1,6,True,6,-5,-0.875,3.3567628964311944,3.2596012026013246,-7.0
11546,3,-6,-3,-1,-3,1,0,1,True,3,-6,-1.0,2.8784916685156974,2.8722813232690143,-8.0
11547,6,6,-2,-2,1,-1,-1,-4,True,6,-4,0.375,3.7392703642746743,3.517811819867572,3.0
11548,6,7,6,1,1,-1,-2,-3,True,7,-3,1.875,3.9438016467073274,4.138236339311712,15.0
